location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude,state_contains_point,county_contains_point,nearest_county_loc_id,nearest_county_distance_deg,geo_classification
nss_shelters-344903,344903,Inactive- San Diego First Church of the Nazarene,3901 Lomaland Drive,SAN DIEGO,SAN DIEGO,CA,92106.0,CLOSED,state,USA-CA,,,USA-CA,32.719178,-117.250412,False,False,USA-CA-073,0.0021099340938569642,outside_state_but_near_claimed_state_county
nss_shelters-171564,171564,Isla Vista School,6875 EL COLEGIO RD,GOLETA,SANTA BARBARA,CA,93117.0,CLOSED,state,USA-CA,,,USA-CA,34.41753323,-119.87103545,True,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-364739,364739,Joseph A Nelson Community Center,611 Village Drive,SUISUN CITY,SOLANO,CA,94585.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-363835,363835,Lake Park Club House,1035 11th st.,HUNTINGTON BEACH,ORANGE,CA,92648.0,CLOSED,state,USA-CA,,,USA-CA,33.6688006,-117.9983201,True,True,USA-CA-059,0.0,runtime_missed_county_containment
nss_shelters-363677,363677,Latter Day Saints Church,1000 Shell Blvd,FOSTER CITY,SAN MATEO,CA,94404.0,CLOSED,state,USA-CA,,,USA-CA,37.5517762,-122.2640594,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-364866,364866,Los Olivos Community,101 Alfonso,IRVINE,ORANGE,CA,92618.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-172344,172344,MEALS ON WHEELS,700 JEWEL,PACIFIC GROVE,MONTEREY,CA,93950.0,CLOSED,state,USA-CA,,,USA-CA,36.6245954,-121.91892661,True,True,USA-CA-053,0.0,runtime_missed_county_containment
nss_shelters-172455,172455,MONARCH GROVE ELEMENTARY,348 LOS OSO VALLEY RD,LOS OSOS,SAN LUIS OBISPO,CA,93402.0,CLOSED,state,USA-CA,,,USA-CA,35.31277786,-120.84924982,True,True,USA-CA-079,0.0,runtime_missed_county_containment
nss_shelters-172250,172250,Marina Middle School,3500 Fillmore Street,San Francisco,San Francisco,CA,94123.0,CLOSED,state,USA-CA,,,USA-CA,37.80183491,-122.43643248,True,False,USA-CA-075,0.0013377754990736646,inside_state_near_county_edge
nss_shelters-172277,172277,Martin J. Bogdanovich Recreation Center,1920 CUMBRE DR.,SAN PEDRO,LOS ANGELES,CA,90732.0,CLOSED,state,USA-CA,,,USA-CA,33.72939,-118.31920133,True,True,USA-CA-037,0.0,runtime_missed_county_containment
nss_shelters-172299,172299,Mary Star Of The Sea High School,2500 North Taper Avenue,SAN PEDRO,LOS ANGELES,CA,90731.0,CLOSED,state,USA-CA,,,USA-CA,33.7369623,-118.29477574,True,True,USA-CA-037,0.0,runtime_missed_county_containment
nss_shelters-172303,172303,Marymount College - Auditorium,30800 Palos Verdes Dr. East,RANCHO PALOS VERDES,LOS ANGELES,CA,90275.0,CLOSED,state,USA-CA,,,USA-CA,33.73639572,-118.33182781,True,True,USA-CA-037,0.0,runtime_missed_county_containment
nss_shelters-350826,350826,McKinley Elementary School,350 LOMA ALTA DR,SANTA BARBARA,SANTA BARBARA,CA,93109.0,CLOSED,state,USA-CA,,,USA-CA,34.40717496,-119.70228311,True,False,USA-CA-083,0.007523044358752571,inside_state_near_county_edge
nss_shelters-350828,350828,Monroe Elementary School,431 FLORA VISTA DR,SANTA BARBARA,SANTA BARBARA,CA,93109.0,CLOSED,state,USA-CA,,,USA-CA,34.40393767,-119.72972781,True,False,USA-CA-083,0.009815496933280743,inside_state_near_county_edge
nss_shelters-172526,172526,Morro Bay High School,235 ATASCADERO RD,MORRO BAY,SAN LUIS OBISPO,CA,93442.0,CLOSED,state,USA-CA,,,USA-CA,35.38002364,-120.85727695,True,True,USA-CA-079,0.0,runtime_missed_county_containment
nss_shelters-335723,335723,Morro Bay Veteran's Hall,209 Surf Street Morro Bay,MORRO BAY,SAN LUIS OBISPO,CA,93442.0,CLOSED,state,USA-CA,,,USA-CA,35.37023003,-120.85347282,True,True,USA-CA-079,0.0,runtime_missed_county_containment
nss_shelters-172801,172801,Ocean Institute,24200 Dana Point Harbor Drive,DANA POINT,ORANGE,CA,92629.0,CLOSED,state,USA-CA,,,USA-CA,33.46017795,-117.70696088,False,False,USA-CA-059,0.017254051363281123,outside_state_but_near_claimed_state_county
nss_shelters-364784,364784,Outside - Santa Cruz Fairground,2601 East Lake Blvd,WATSONVILLE,SANTA CRUZ,CA,95076.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-172903,172903,PACIFIC GROVE HIGH MULTIPURPOSE ROOM,615 SUNSET DR,PACIFIC GROVE,MONTEREY,CA,93950.0,CLOSED,state,USA-CA,,,USA-CA,36.63588189,-121.93638245,False,False,USA-CA-053,0.012574003488087798,outside_state_but_near_claimed_state_county
nss_shelters-172905,172905,PACIFIC HIGH SCHOOL GYM,615 SUNSET DR,PACIFIC GROVE,MONTEREY,CA,93950.0,CLOSED,state,USA-CA,,,USA-CA,36.63588189,-121.93638245,False,False,USA-CA-053,0.012574003488087798,outside_state_but_near_claimed_state_county
nss_shelters-359544,359544,Pacific Collegiate School,3004 Mission St,SANTA CRUZ,SANTA CRUZ,CA,95062.0,CLOSED,state,USA-CA,,,USA-CA,36.9533979,-122.0504318,True,False,USA-CA-087,0.0018070910603844518,inside_state_near_county_edge
nss_shelters-172907,172907,Pacific Elementary School,50 Ocean St,DAVENPORT,SANTA CRUZ,CA,95017.0,CLOSED,state,USA-CA,,,USA-CA,37.01188843,-122.19504545,True,True,USA-CA-087,0.0,runtime_missed_county_containment
nss_shelters-359265,359265,Pacific Valley School,69325 Hwy 1,BIG SUR,MONTEREY,CA,93920.0,CLOSED,state,USA-CA,,,USA-CA,35.9198101,-121.4659383,True,True,USA-CA-053,0.0,runtime_missed_county_containment
nss_shelters-363731,363731,Palos Verdes High School M.P.R.,600 CLOYEDON RD.,PALOS VERDES ESTATES,LOS ANGELES,CA,90274.0,CLOSED,state,USA-CA,,,USA-CA,33.779738,-118.4199613,True,False,USA-CA-037,0.015736790843168275,inside_state_far_from_any_county
nss_shelters-173015,173015,Peacock Gap Country Club,33 Biscayne Dr.,SAN RAFAEL,MARIN,CA,94901.0,CLOSED,state,USA-CA,,,USA-CA,37.9956478,-122.45835795,False,False,USA-CA-041,0.038014178476285264,outside_state_but_near_claimed_state_county
nss_shelters-361837,361837,Pomeroy Recreation and Rehabilitation Center,207 Skyline Blvd,SAN FRANCISCO,SAN FRANCISCO,CA,94132.0,CLOSED,state,USA-CA,,,USA-CA,37.730403,-122.500691,True,True,USA-CA-075,0.0,runtime_missed_county_containment
nss_shelters-173152,173152,Presidio Middle School,450 30th Avenue,San Francisco,San Francisco,CA,94121.0,CLOSED,state,USA-CA,,,USA-CA,37.78086273,-122.49019395,True,True,USA-CA-075,0.0,runtime_missed_county_containment
nss_shelters-364864,364864,Quail Hill Community,39 Shady Canyon Rd,IRVINE,ORANGE,CA,92603.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-173246,173246,REED SCHOOL,1199 TIBURON BLVD,BELVEDERE TIBURON,MARIN,CA,94920.0,CLOSED,state,USA-CA,,,USA-CA,37.88033673,-122.46482407,True,False,USA-CA-041,0.019579616796856183,inside_state_far_from_any_county
nss_shelters-364756,364756,Roadway Inn - Watsonville (COVID),1620 W. Beech Street,WATSONVILLE,MONTEREY,CA,95076.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-173477,173477,SALLY GRIFFEN SENIOR CENTER,700 JEWELL ST,PACIFIC GROVE,MONTEREY,CA,93950.0,CLOSED,state,USA-CA,,,USA-CA,36.6245954,-121.91892661,True,True,USA-CA-053,0.0,runtime_missed_county_containment
nss_shelters-352445,352445,SBCC Gymnasium,721 Cliff Dr.,SANTA BARBARA,SANTA BARBARA,CA,93109.0,CLOSED,state,USA-CA,,,USA-CA,34.4064006,-119.6972865,True,False,USA-CA-083,0.008468617284945315,inside_state_near_county_edge
nss_shelters-173900,173900,ST MARKS UNIVERSITY PARISH,6550 PICASSO RD,GOLETA,SANTA BARBARA,CA,93117.0,CLOSED,state,USA-CA,,,USA-CA,34.41514104,-119.85621462,True,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-358957,358957,Salvation Army Chinatown Corps,1450 Powell Street,SAN FRANCISCO,SAN FRANCISCO,CA,94133.0,CLOSED,state,USA-CA,,,USA-CA,37.7980205,-122.410059,True,True,USA-CA-075,0.0,runtime_missed_county_containment
nss_shelters-346728,346728,San Mateo Adult High School,789 East Poplar Avenue,SAN MATEO,SAN MATEO,CA,94401.0,CLOSED,state,USA-CA,,,USA-CA,37.5762756,-122.3287868,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-173551,173551,San Mateo High School,506 North Delaware Street,SAN MATEO,SAN MATEO,CA,94401.0,CLOSED,state,USA-CA,,,USA-CA,37.57641085,-122.33015959,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-356795,356795,San Mateo King Center,725 Monte Diablo Ave,SAN MATEO,SAN MATEO,CA,94401.0,CLOSED,state,USA-CA,,,USA-CA,37.5735373,-122.3244775,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-173558,173558,San Pedro High School,1001 W. 15TH ST.,SAN PEDRO,LOS ANGELES,CA,90731.0,CLOSED,state,USA-CA,,,USA-CA,33.73064006,-118.29909249,True,True,USA-CA-037,0.0,runtime_missed_county_containment
nss_shelters-354731,354731,"San Pedro High School, So. Region #15",3210 South Alma St.,SAN PEDRO,LOS ANGELES,CA,90731.0,CLOSED,state,USA-CA,,,USA-CA,33.7241323,-118.2643567,False,False,USA-CA-037,0.005350770751569621,outside_state_but_near_claimed_state_county
nss_shelters-346726,346726,Sandpiper Community Center,797 Redwood Shores Parkway,REDWOOD CITY,SAN MATEO,CA,94065.0,CLOSED,state,USA-CA,,,USA-CA,37.5376049,-122.2356392,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-173584,173584,Santa Barbara Hillel/ M. Rosman Jewish Student Center,781 Embarcadero Del Mar,GOLETA,SANTA BARBARA,CA,93117.0,CLOSED,state,USA-CA,,,USA-CA,34.41562667,-119.857042,True,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-364541,364541,Sausalito City Hall,420 Litho St,SAUSALITO,MARIN,CA,94965.0,CLOSED,state,USA-CA,,,USA-CA,37.8596498,-122.4888695,True,True,USA-CA-041,0.0,runtime_missed_county_containment
nss_shelters-171513,171513,Sausalito Portuguese Cultural Center,511 Caledonia Ave,SAUSALITO,Marin,CA,94965.0,CLOSED,state,USA-CA,,,USA-CA,37.86054266,-122.4889259,True,True,USA-CA-041,0.0,runtime_missed_county_containment
nss_shelters-173658,173658,Sea Ranch Lodge,60 SEA WALK DRIVE,THE SEA RANCH,SONOMA,CA,95497.0,CLOSED,state,USA-CA,,,USA-CA,38.68058157,-123.42891227,False,False,USA-CA-097,0.002180171193340325,outside_state_but_near_claimed_state_county
nss_shelters-364769,364769,Seventh Day Adventist Camp Grounds,1931 Soquel San Jose Rd,SOQUEL,SANTA CRUZ,CA,95073.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-173893,173893,St Ignatius College Preparatory,2001 37th Avenue,San Francisco,San Francisco,CA,94116.0,CLOSED,state,USA-CA,,,USA-CA,37.74968323,-122.49552693,True,True,USA-CA-075,0.0,runtime_missed_county_containment
nss_shelters-173909,173909,St Peter and Paul Church,666 Filbert Street,San Francisco,San Francisco,CA,94133.0,CLOSED,state,USA-CA,,,USA-CA,37.80125935,-122.41049603,True,True,USA-CA-075,0.0,runtime_missed_county_containment
nss_shelters-173967,173967,St. Stephens Episcopal Church,3 Bayview Avenue,BELVEDERE TIBURON,MARIN,CA,94920.0,CLOSED,state,USA-CA,,,USA-CA,37.87685636,-122.47122725,True,False,USA-CA-041,0.0161071207157913,inside_state_far_from_any_county
nss_shelters-174056,174056,Sunset View Elementary School,4365 HILL STREET,SAN DIEGO,SAN DIEGO,CA,92107.0,CLOSED,state,USA-CA,,,USA-CA,32.72488327,-117.25150823,False,False,USA-CA-073,0.002951214588807445,outside_state_but_near_claimed_state_county
nss_shelters-364736,364736,TEP - Healdsburg Park,1557 Healdsburg Ave,HEALDSBURG,SONOMA,CA,95448.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364746,364746,TEP - Lambrecht Sports Complex,Lambrecht Dr,SUISUN CITY,SOLANO,CA,94585.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364742,364742,TEP - Ragle Ranch,500 Ragle Road,SEBASTOPOL,SONOMA,CA,95472.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364811,364811,TEP - Santa Anita Racetrack,285 W Huntington Dr,ARCADIA,LOS ANGELES,CA,91007.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364735,364735,TEP - Santa Rosa Place to Play,2375 W 3rd St.,SANTA ROSA,SONOMA,CA,95401.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364740,364740,TEP - Schopflin Fields,4351 Old Redwood Highway,SANTA ROSA,SONOMA,CA,95403.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364737,364737,TEP - Spring Lake Park,5585 Newanga Ave,SANTA ROSA,SONOMA,CA,95405.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364744,364744,TEP - Vacaville Ice Center,551 Davis St,VACAVILLE,SOLANO,CA,95688.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364743,364743,TEP - West Marin School,11550 Shoreline Hwy,POINT REYES STATION,MARIN,CA,94956.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364734,364734,TEP - Westide Regional Park,2400 Westshore Rd,BODEGA BAY,SONOMA,CA,94923.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364861,364861,TEP -Embassy Suites Loveland,4705 Clydesdale Pkwy,SANTA CRUZ,SANTA CRUZ,CA,80538.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-174214,174214,Treasure Island Administrative Building 1,410 Avenue of the Palms,San Francisco,San Francisco,CA,94130.0,CLOSED,state,USA-CA,,,USA-CA,37.82009115,-122.3744602,False,False,USA-CA-075,0.03467134055343462,outside_state_but_near_claimed_state_county
nss_shelters-174216,174216,Treasure Island Oasis Event Venue,401 California Avenue,SAN FRANCISCO,SAN FRANCISCO,CA,94130.0,CLOSED,state,USA-CA,,,USA-CA,37.81871519,-122.36907326,False,False,USA-CA-075,0.03935728819029093,outside_state_but_near_claimed_state_county
nss_shelters-174215,174215,Treasure Island YMCA,749 9th Street,SAN FRANCISCO,SAN FRANCISCO,CA,94130.0,CLOSED,state,USA-CA,,,USA-CA,37.82361599,-122.36580524,False,False,USA-CA-001,0.040807936064515715,outside_state_but_near_claimed_state_county
nss_shelters-363247,363247,Trinity United Methodist Church,490 Los Osos Valley Rd,LOS OSOS,SAN LUIS OBISPO,CA,93402.0,CLOSED,state,USA-CA,,,USA-CA,35.31332,-120.84546,True,True,USA-CA-079,0.0,runtime_missed_county_containment
nss_shelters-174234,174234,Turnbull Learning Academy90,715 Indian Ave.,SAN MATEO,SAN MATEO,CA,94401.0,CLOSED,state,USA-CA,,,USA-CA,37.57560146,-122.32770444,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-174258,174258,UCSB Corwin Pavillion,UCEN Road,SANTA BARBARA,SANTA BARBARA,CA,93106.0,CLOSED,state,USA-CA,,,USA-CA,34.41165167,-119.84276976,False,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174259,174259,UCSB Events Center (thunderdome),Ocean Road (no road number),SANTA BARBARA,SANTA BARBARA,CA,93106.0,CLOSED,state,USA-CA,,,USA-CA,34.40968051,-119.85343567,False,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174260,174260,UCSB Multi Activity Court (mac),"Mesa Road, junction with Ocean Rd (No street n",SANTA BARBARA,SANTA BARBARA,CA,93106.0,CLOSED,state,USA-CA,,,USA-CA,34.41500179,-119.83950578,True,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174261,174261,UCSB Recreation Center Main,"Ocean Rd, junction with Mesa Rd (no street number)",SANTA BARBARA,SANTA BARBARA,CA,93106.0,CLOSED,state,USA-CA,,,USA-CA,34.40968051,-119.85343567,False,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174262,174262,UCSB Recreation Center Pavillion,Mesa Road (no road number),SANTA BARBARA,SANTA BARBARA,CA,93106.0,CLOSED,state,USA-CA,,,USA-CA,34.41500179,-119.83950578,True,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174263,174263,UCSB Robertson Gym,Ocean Road (no road number),SANTA BARBARA,SANTA BARBARA,CA,93106.0,CLOSED,state,USA-CA,,,USA-CA,34.40968051,-119.85343567,False,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174296,174296,UNIVERSITY RELIGIOUS CENTER,777 CAMINO PESCADERO,GOLETA,SANTA BARBARA,CA,93117.0,CLOSED,state,USA-CA,,,USA-CA,34.4157256,-119.85871474,True,True,USA-CA-083,0.0,runtime_missed_county_containment
nss_shelters-174363,174363,Venice Beach Recreation Center,1800 OCEAN FRONT WALK,VENICE,LOS ANGELES,CA,90291.0,CLOSED,state,USA-CA,,,USA-CA,33.9875224,-118.47419049,True,True,USA-CA-037,0.0,runtime_missed_county_containment
nss_shelters-364865,364865,Village Church of Irvine,77 Post,IRVINE,ORANGE,CA,92618.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-350845,350845,WASHINGTON ELEMENTARY SCHOOL,290 LIGHTHOUSE RD,SANTA BARBARA,SANTA BARBARA,CA,93109.0,CLOSED,state,USA-CA,,,USA-CA,34.40007049,-119.72117531,True,False,USA-CA-083,0.013974234728262112,inside_state_far_from_any_county
nss_shelters-174559,174559,Westminster Senior Center,1234 Pacific Ave.,VENICE,LOS ANGELES,CA,90291.0,CLOSED,state,USA-CA,,,USA-CA,33.98973474,-118.47387572,True,True,USA-CA-037,0.0,runtime_missed_county_containment
nss_shelters-339404,339404,Whitethorn School,16851 Briceland Rd,WHITETHORN,HUMBOLDT,CA,95589.0,CLOSED,state,USA-CA,,,USA-CA,39.91878001,-123.94282833,False,False,USA-CA-045,0.001989900068585067,outside_state_but_near_claimed_state_county
nss_shelters-364745,364745,Will C. Wood High School,998 Marshall Rd,VACAVILLE,SOLANO,CA,95687.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-356796,356796,William E. Walker Recreation Center,650 Shell Blvd,FOSTER CITY,SAN MATEO,CA,94404.0,CLOSED,state,USA-CA,,,USA-CA,37.5571355,-122.2700916,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-169540,169540,Willow Creek Academy,630 Nevada,SAUSALITO,MARIN,CA,94965.0,CLOSED,state,USA-CA,,,USA-CA,37.86413994,-122.50092286,True,True,USA-CA-041,0.0,runtime_missed_county_containment
nss_shelters-364757,364757,Willows City Hall,201 N Lassen St.,WILLOWS,GLENN,CA,95988.0,CLOSED,state,USA-CA,,,USA-CA,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-361782,361782,Woodlake Association,802 North Delaware St,SAN MATEO,SAN MATEO,CA,94401.0,CLOSED,state,USA-CA,,,USA-CA,37.5792517,-122.3315238,True,True,USA-CA-081,0.0,runtime_missed_county_containment
nss_shelters-364810,364810,Gunnison County Fairgrounds,275 South Spruce Street,GUNNISON,GUNNISON,CO,81230.0,CLOSED,state,USA-CO,,,USA-CO,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364862,364862,TEP - Embassy Suites Loveland,4705 Clydesdale Pkwy,LOVELAND,LARIMER,CO,80538.0,CLOSED,state,USA-CO,,,USA-CO,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-364860,364860,TEP - Isle of Capri,401 Main St,BLACK HAWK,GILPIN,CO,80422.0,CLOSED,state,USA-CO,,,USA-CO,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-353945,353945,Eastern Civic Center,90 Harding Road,GREENWICH,FAIRFIELD,CT,6830.0,CLOSED,state,USA-CT,,,USA-CT,41.03569,-73.563,True,True,USA-CT-001,0.0,runtime_missed_county_containment
nss_shelters-349020,349020,Eastern Middle School,51 Hendrie Avenue,Riverside,FAIRFIELD,CT,6878.0,CLOSED,state,USA-CT,,,USA-CT,41.03343198,-73.58377379,True,True,USA-CT-001,0.0,runtime_missed_county_containment
nss_shelters-184048,184048,FORAN HIGH SCHOOL,80 FORAN ROAD,MILFORD,NEW HAVEN,CT,6460.0,CLOSED,state,USA-CT,,,USA-CT,41.21774776,-73.01269748,True,False,USA-CT-009,0.004435844282796548,inside_state_near_county_edge
nss_shelters-354139,354139,Riverside School,90 Hendrie Avenue,RIVERSIDE,FAIRFIELD,CT,6878.0,CLOSED,state,USA-CT,,,USA-CT,41.0329635,-73.5797321,True,True,USA-CT-001,0.0,runtime_missed_county_containment
nss_shelters-184579,184579,West Side Middle School,250 BANDEGEE ROAD,GROTON,NEW LONDON,CT,6340.0,CLOSED,state,USA-CT,,,USA-CT,41.34309636,-72.06883607,True,True,USA-CT-011,0.0,runtime_missed_county_containment
nss_shelters-183955,183955,Delaware National Guard - Delaware City Armory,Bacon health center,DELAWARE CITY,NEW CASTLE,DE,19706.0,CLOSED,state,USA-DE,,,USA-DE,39.57470118,-75.59363064,True,True,USA-DE-003,0.0,runtime_missed_county_containment
nss_shelters-183964,183964,Delmar Junior - Senior High School,200 N 8TH ST,DELMAR,SUSSEX,DE,19940.0,CLOSED,state,USA-MD,,,USA-MD,38.45788134,-75.56826492,True,False,USA-MD-045,0.0006496818159420734,inside_state_near_county_edge
nss_shelters-184274,184274,New Castle Middle School,903 DELAWARE ST,NEW CASTLE,NEW CASTLE,DE,19720.0,CLOSED,state,USA-DE,,,USA-DE,39.66377827,-75.57132607,True,True,USA-DE-003,0.0,runtime_missed_county_containment
nss_shelters-363441,363441,Advent Lutheran Church,300 E Yamato Rd,BOCA RATON,PALM BEACH,FL,33431.0,CLOSED,state,USA-FL,,,USA-FL,26.39328,-80.07998,True,True,USA-FL-099,0.0,runtime_missed_county_containment
nss_shelters-134889,134889,Alico Arena,12181 FGCU Lake Parkway E,FORT MYERS,LEE,FL,33913.0,CLOSED,state,USA-FL,,,USA-FL,26.63174718,-81.85709964,True,True,USA-FL-071,0.0,runtime_missed_county_containment
nss_shelters-344939,344939,Anna Maria Island Community Center,407 Magnolia Ave.,ANNA MARIA,MANATEE,FL,34217.0,CLOSED,state,USA-FL,,,USA-FL,27.528422,-82.732669,False,False,USA-FL-081,0.05998082339703617,outside_state_but_near_claimed_state_county
nss_shelters-134828,134828,Belleview Santos Elementary School,9600 S US HWY 441,BELLEVIEW,Palm Beach,FL,34420.0,CLOSED,state,USA-FL,,,USA-FL,26.70999318,-80.06437164,True,True,USA-FL-099,0.0,runtime_missed_county_containment
nss_shelters-360897,360897,Boy Scout Camp Monroe County,23800 Overseas Hwy,SUMMERLAND KEY,MONROE,FL,33042.0,CLOSED,state,USA-FL,,,USA-FL,24.6622528,-81.461005,False,False,USA-FL-087,0.012028645851452554,outside_state_but_near_claimed_state_county
nss_shelters-134796,134796,Boynton Beach Community High School,4975 Park Ridge Blvd,BOYNTON BEACH,PALM BEACH,FL,33426.0,CLOSED,state,USA-FL,,,USA-FL,26.54145976,-80.07654827,True,True,USA-FL-099,0.0,runtime_missed_county_containment
nss_shelters-359392,359392,Burton Memorial United Methodist Church,93001 Overseas Highway,TAVERNIER,MONROE,FL,33070.0,CLOSED,state,USA-FL,,,USA-FL,25.0236049,-80.50909569,False,False,USA-FL-087,0.11344555706546151,outside_state_but_near_claimed_state_county
nss_shelters-134743,134743,CEDAR KEY HIGH SCHOOL,951 WHIDDON AVE,CEDAR KEY,LEVY,FL,32625.0,CLOSED,state,USA-FL,,,USA-FL,29.13940325,-83.0385553,False,False,USA-FL-075,0.05204321854573302,outside_state_but_near_claimed_state_county
nss_shelters-135236,135236,Cedar Key Community Center,809 6th Street,CEDAR KEY,LEVY,FL,32625.0,CLOSED,state,USA-FL,,,USA-FL,29.13775749,-83.03705343,False,False,USA-FL-075,0.052982117694122255,outside_state_but_near_claimed_state_county
nss_shelters-344907,344907,Chapel By The Sea Presbyterian Church,100 Chapel Street,FORT MYERS BEACH,LEE,FL,33931.0,CLOSED,state,USA-FL,,,USA-FL,26.449443,-81.942985,False,False,USA-FL-071,0.005171871104431603,outside_state_but_near_claimed_state_county
