location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude
nss_shelters-361779,361779,Sunland Owner's Association,137 Fairway Drive,SEQUIM,CLALLAM,WA,98382,CLOSED,state,USA-WA,,,USA-WA,48.1104996,-123.095274
nss_shelters-342412,342412,Trinity Lutheran Church,1880 APA Rd.,POINT ROBERTS,WHATCOM,WA,98281,CLOSED,state,USA-WA,,,USA-WA,48.9929,-123.0537
nss_shelters-346934,346934,Trinity United Methodist Church,100 N Blake Ave,SEQUIM,CLALLAM,WA,98382,CLOSED,state,USA-WA,,,USA-WA,48.079118,-123.08466
nss_shelters-108426,108426,Tulalip Boys And Girls Club,7707 36th Ave NW,MARYSVILLE,SNOHOMISH,WA,98271,CLOSED,state,USA-WA,,,USA-WA,48.06668756,-122.28126345
nss_shelters-108424,108424,Tulalip Elementary School,7730 36th Ave NW,MARYSVILLE,SNOHOMISH,WA,98271,CLOSED,state,USA-WA,,,USA-WA,48.06701132,-122.28126345
nss_shelters-108447,108447,UNITED METHODIST CHURCH,7400 PIONEER WAY,GIG HARBOR,,WA,98335,CLOSED,state,USA-WA,,,USA-WA,47.32494474,-122.58598074
nss_shelters-338032,338032,WASHINGTON ELEMENTARY,3003 CHERRY ST,HOQUIAM,GRAYS HARBOR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.97701503,-123.8561472
nss_shelters-346445,346445,Washington Veterans Home - Retsil,1141 Beach Dr E,PORT ORCHARD,KITSAP,WA,98366,CLOSED,state,USA-WA,,,USA-WA,47.5469821,-122.6145644
nss_shelters-345496,345496,Western Washington University - Wade King Recreation Ct,1880 Bill McDonald Pkwy,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.7266028,-122.490053
nss_shelters-345371,345371,Westport Senior Center,114 East Pacific Ave,WESTPORT,GRAYS HARBOR,WA,98595,CLOSED,state,USA-WA,,,USA-WA,46.89053,-124.103262
nss_shelters-108319,108319,Whittier Elementary School,916 Oakes ST,EVERETT,SNOHOMISH,WA,98201,CLOSED,state,USA-WA,,,USA-WA,48.00479622,-122.20383183
nss_shelters-109562,109562,Wilkes Elementary School,12781 Madison AVE N,Bainbridge Island,Kitsap,WA,98110,CLOSED,state,USA-WA,,,USA-WA,47.6790438,-122.52114861
nss_shelters-342378,342378,Woodlands Elementary,7420 Central Valley Road NE,BREMERTON,KITSAP,WA,98311,CLOSED,state,USA-WA,,,USA-WA,47.3743,-122.39
nss_shelters-108698,108698,YMCA Camp Orkila,484 Camp Orkila Road,EASTSOUND,SAN JUAN,WA,98245,CLOSED,state,USA-WA,,,USA-WA,48.70310179,-122.89315317
nss_shelters-144140,144140,Bayfield Rec Center,140 S. Broad St.,BAYFIELD,BAYFIELD,WI,54814,CLOSED,state,USA-WI,,,USA-WI,46.8084641,-90.81704334
nss_shelters-144254,144254,CUDAHY HIGH SCHOOL,4950 S. LAKE DRIVE,CUDAHY,MILWAUKEE,WI,53110,CLOSED,state,USA-WI,,,USA-WI,42.95461739,-87.85009004
nss_shelters-363382,363382,Oxford Bible Church,547 Ormsby,OXFORD,MARQUETTE,WI,53952,CLOSED,state,USA-WI,,,USA-WI,0.0,-89.5815578
